emt_metal_rattle_squeak,,amb_emitters/emt_mtl_rattle_squeak.wav,0.4,,emitter,,,50,1200,voice,streamed,,rlooping,,all_mp,,,,weapon2,,,,,,,,,
emt_distant_traffic,,amb_emitters/emt_distant_traffic1.wav,0.5,,emitter,,,500,1500,voice,streamed,,rlooping,,all_mp,,,,,,,,,,,500,1500,0.6
emt_coffeemachine_hum,,amb_emitters/emt_refrigerator_compressor1.wav,0.15,0.15,element,0.85,0.85,7,350,auto,,,rlooping,,dummy,,,,,,,,,,,,,
emt_vendingmachine_hum,,amb_emitters/emt_elec_buzz1.wav,0.05,0.05,element,0.85,0.85,7,350,auto,,,rlooping,,mp_citystreets,,,,,,,,,,,,,
emt_ac_metal_rattle,1,amb_emitters/emt_acduct_rattle1.wav,0.2,0.3,element,0.5,0.5,7,650,auto,streamed,,rlooping,,all_mp,,,,,,,,,,,,,
emt_ac_metal_rattle,2,amb_emitters/emt_acduct_rattle2.wav,0.2,0.3,element,0.5,0.5,7,650,auto,streamed,,rlooping,,all_mp,,,,,,,,,,,,,
emt_ac_metal_rattle,3,amb_emitters/emt_acduct_rattle3.wav,0.2,0.3,element,0.5,0.5,7,650,auto,streamed,,rlooping,,all_mp,,,,,,,,,,,,,
emt_elec_transformer_box,,amb_emitters/emt_elec_buzz1.wav,0.12,0.15,element,0.95,1,7,350,auto,,,rlooping,,mp_citystreets mp_crash mp_crossfire,,,,,,,,,,,,,
emt_light_flourescent_hum,,amb_emitters/emt_flour_light_buzz.wav,0.4,0.5,element,0.95,1.05,7,350,auto,,,rlooping,,mp_citystreets mp_crash mp_crossfire mp_vacant,,,,,,,,,,,,,
emt_bog_aagun_firing,,amb_emitters/emt_aagun_fire_loop.wav,0.15,0.15,emitter,1,1,150,1800,element,,,rlooping,,mp_bog,,,,,,,,,,,750,1500,0.8

# Fires - NEW (quiet levels),,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire_wood_small,1,fire/fire_woodtrash_small1v2res.wav,0.2,0.3,explosion,0.95,1.05,7,300,auto,,,rlooping,0.85,all_mp,,,,,,,,,,,,,
fire_wood_small,2,fire/fire_woodtrash_small2v2res.wav,0.2,0.3,explosion,0.95,1.05,7,300,auto,,,rlooping,0.85,all_mp,,,,,,,,,,,,,
fire_wood_medium,,fire/fire_woodtrash_medium1v2.wav,0.4,0.45,explosion,0.95,1.05,7,1000,auto,streamed,,rlooping,0.85,all_mp,,,,,,,,,,,50,400,0.6
fire_wood_large,,fire/fire_woodtrash_large1v2.wav,0.5,0.5,explosion,0.95,1.05,7,1200,auto,streamed,,rlooping,0.85,all_mp,,,,,,,,,,,,,
fire_metal_small,,fire/fire_metal_small1v2.wav,0.2,0.3,explosion,0.95,1.05,7,300,auto,streamed,,rlooping,0.85,all_mp,,,,,,,,,,,,,
fire_metal_medium,,fire/fire_metal_med1v2.wav,0.4,0.45,explosion,0.95,1.05,7,550,auto,streamed,,rlooping,0.85,all_mp,,,,,,,,,,,,,
fire_metal_large,,fire/fire_metal_lrg1v2.wav,0.5,0.5,explosion,0.95,1.05,7,1100,auto,streamed,,rlooping,0.85,all_mp


#SS sounds,,,,,,,,,,,,,,,
mp_bomb_start_defusing,,misc/MP_plant.wav,1,,na,0.9,1.05,150,2000,,,,,,all_mp
#geiger_counter_tick,,misc/geiger_counter_click.wav,,,na,2,5,500000,,local,,,,,all_mp

# Suitcase Bomb,,,,,,,,,,,,,,,
weap_suitcase_button_press_plr,1,foley/wpfoly_case_bomb_beep_tone1.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,2,foley/wpfoly_case_bomb_beep_tone2.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,3,foley/wpfoly_case_bomb_beep_tone3.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,4,foley/wpfoly_case_bomb_beep_tone4.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,5,foley/wpfoly_case_bomb_beep_tone5.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,6,foley/wpfoly_case_bomb_beep_tone6.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,7,foley/wpfoly_case_bomb_beep_tone7.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_button_press_plr,8,foley/wpfoly_case_bomb_beep_tone8.wav,0.85,0.85,wpnplyr,1,1,4000,5000,auto2d,,,,,all_mp
weap_suitcase_raise_plr,,foley/wpfoly_case_bomb_raise_v1.wav,0.9,0.9,wpnplyr,1,1,4000,5000,local,,,,,all_mp,,,,,,,,,,,,,
weap_suitcase_drop_plr,,foley/wpfoly_case_bomb_drop_v1.wav,0.95,0.95,wpnplyr,1,1,4000,5000,local,,,,,all_mp,,,,,,,,,,,,,
weap_suitcase_interrupt_plr,,foley/wpfoly_case_bomb_interrupt_v1.wav,0.9,0.9,wpnplyr,1,1,4000,5000,local,,,,,all_mp,,,,,,,,,,,,,
weap_suitcase_defuse_plr,,foley/wpfoly_case_bomb_defuse_v1.wav,0.9,0.9,wpnplyr,1,1,4000,5000,local,,,,,all_mp,,,,,,,,,,,,,
exp_suitcase_bomb_main,1,explosions/exp_suitcase_bomb_close1.wav,0.99,0.99,max,0.95,1.05,450,8000,effects1,,,,,all_mp,,,exp_suitcase_bomb_sweet1,,,,,0.6,,,200,2200,0.65
exp_suitcase_bomb_main,2,explosions/exp_suitcase_bomb_sweet1.wav,0.99,0.99,max,0.95,1.05,450,8000,effects1,,,,,all_mp,,,exp_suitcase_bomb_sweet2,,,,,0.6,,,200,2200,0.65
exp_suitcase_bomb_sweet1,,explosions/exp_suitcase_bomb_sweet1.wav,0.99,0.99,max,0.95,1.05,450,8000,effects2,,,,,all_mp,,,exp_suitcase_bomb_stereo,,350,,,0.9,,,200,2200,0.65
exp_suitcase_bomb_sweet2,,explosions/exp_suitcase_bomb_close1.wav,0.99,0.99,max,0.95,1.05,450,8000,effects2,,,,,all_mp,,,exp_suitcase_bomb_stereo,,400,,,0.9,,,200,2200,0.65
exp_suitcase_bomb_stereo,,explosions/exp_suitcase_bomb_stereo_sweet1.wav,0.95,0.95,max,0.95,1.05,40000,50000,local2,streamed,,,,all_mp,,,exp_suitcase_bomb_secondary,,100,ambience,,0.3,,,,,
exp_suitcase_bomb_secondary,1,weapons/grenade/mrk_grenade_2.wav,0.95,1,max,1.1,1.2,450,3500,auto,,,,,all_mp,,,,,300,,nowetlevel fulldrylevel,0.9,,,100,1000,0.65
exp_suitcase_bomb_secondary,2,weapons/grenade/mrk_grenade_3.wav,0.95,1,max,1.1,1.2,450,3500,auto,,,,,all_mp,,,,,400,,nowetlevel fulldrylevel,0.9,,,100,1000,0.65
exp_suitcase_bomb_secondary,3,weapons/grenade/mrk_grenade_4.wav,0.95,1,max,1.1,1.2,450,3500,auto,,,,,all_mp,,,,,550,,nowetlevel fulldrylevel,0.9,,,100,1000,0.65
exp_suitcase_bomb_secondary,4,weapons/grenade/mrk_grenade_5.wav,0.95,1,max,1.1,1.2,450,3500,auto,,,,,all_mp,,,,,700,,nowetlevel fulldrylevel,0.9,,,100,1000,0.65

#MP Plant/Defuse Sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MP_bomb_plant,,misc/MP_plant.wav,1,,na,0.9,1.05,150,2000,,,,,,all_mp,,,,,,,,,,,,,
MP_bomb_defuse,,misc/MP_defuse.wav,1,,na,0.9,1.05,150,2000,,,,,,all_mp,,,,,,,,,,,,,
re_pickup_paper,,misc/PU_paper02.wav,0.67,,na,0.9,1.05,150,2000,,,,,,all_mp,,,,,,,,,,,,,

#MP Vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mp_cobra_helicopter,,vehicles/veh_cobra_move_loop_v3.wav,1,,vehicle,1.15,,450,8000,vehicle,streamed,,rlooping,0.85,all_mp,,,,helicopter1,,,,0.5,,,750,4000,0.65
mp_hind_helicopter,,vehicles/veh_hind_move_v3.wav,1,,vehicle,1,,450,8000,vehicle,streamed,,rlooping,0.85,all_mp,,,,helicopter1,,,,0.5,,,750,4000,0.65
weap_m197_cannon_fire,,cobra/weap_m197_cannon_fire.wav,0.7,0.75,wpnplyr,1.3,1.4,360,8000,auto2,,,,,all_mp,,,,,,,,0.4,,,,,
#weap_m197_cannon_fire,,cobra/weap_m197_cannon_fire.wav,0.99,0.99,wpnplyr,0.95,1.05,360,6000,auto2,,,,,all_mp,,,,,,,,0.4,,,,,
weap_hind_missle_fire,,cobra/weap_lau61c_fire.wav,0.9,0.95,wpnplyr,1,1.1,360,12000,weapon,,,,,all_mp,,,,,,,,,,,,,
weap_hind_missile_fire,,cobra/weap_lau61c_fire.wav,0.9,0.95,wpnplyr,1,1.1,360,12000,weapon,,,,,all_mp,,,,,,,,,,,,,
weap_cobra_missle_fire,,weapons/javelin/weap_javelin_ignition_v1.wav,0.99,0.99,wpnplyr,0.95,1.05,360,12000,weapon,,,,,all_mp,,,,,,,,0.4,,,,,
weap_cobra_missile_fire,,weapons/javelin/weap_javelin_ignition_v1.wav,0.99,0.99,wpnplyr,0.95,1.05,360,12000,weapon,,,,,all_mp,,,,,,,,0.4,,,,,

cobra_helicopter_hit,,explosions/expl_heli_hit1.wav,0.9,1,explosion,0.95,1.05,500,8000,weapon,,,,0.85,all_mp,,,cobra_helicopter_hit_2,,,,,0.3,,,,,
cobra_helicopter_hit_2,1,vehicles/veh_helicopter_hit1.wav,0.8,0.9,explosion,0.9,1,350,8000,effects2,,,,0.85,all_mp,,,,,200,,,0.3,,,,,
cobra_helicopter_hit_2,2,vehicles/veh_helicopter_hit2.wav,0.8,0.9,explosion,0.9,1,350,8000,effects2,,,,0.85,all_mp,,,,,200,,,0.3,,,,,
cobra_helicopter_secondary_exp,1,explosions/exp_metal_armor_dist05.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_close,,,,,0.6,,,,,
cobra_helicopter_secondary_exp,2,explosions/exp_metal_armor_dist06.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_close,,,,,0.6,,,,,
cobra_helicopter_secondary_exp,3,explosions/exp_metal_armor_dist08.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_close,,,,,0.6,,,,,
cobra_helicopter_secondary_exp_close,1,explosions/exp_metal_armor_veh02.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_boom,,100,,,0.8,,,,,
cobra_helicopter_secondary_exp_close,2,explosions/exp_metal_armor_veh03.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_boom,,100,,,0.8,,,,,
cobra_helicopter_secondary_exp_close,3,explosions/exp_metal_armor_veh08.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,cobra_helicopter_secondary_exp_boom,,100,,,0.8,,,,,
cobra_helicopter_secondary_exp_boom,1,weapons/grenade/weap_expl_flash_bang1.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8,,,,,
cobra_helicopter_secondary_exp_boom,2,weapons/grenade/weap_expl_flash_bang2.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8,,,,,
cobra_helicopter_secondary_exp_boom,3,weapons/grenade/weap_expl_flash_bang3.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8,,,,,
cobra_helicopter_damaged,,null.wav,0.1,0.1,explosion,1,1,500,8000,auto2,,,,0.85,all_mp,,,,,,,,,,,,,
cobra_helicopter_dying_loop,,explosions/helicopter_spindown_mp1.wav,0.6,0.8,max,0.95,1,450,4500,voice,,,looping,0.85,all_mp,,,cobra_helicopter_dying_layer,,,,,0.6,,,,,
cobra_helicopter_dying_layer,,vehicles/veh_helicopter_damaged3.wav,1,1,vehicle,1,1,500,8000,vehicle,streamed,,looping,0.85,all_mp,,,,,,,,0.5,,,750,4000,0.65
cobra_helicopter_crash,,explosions/expl_heli_crash_big1.wav,1,1,explosion,1,1,1000,8000,effects1,,,,0.85,all_mp,,,cobra_helicopter_crash_dist,,,,,0.9,,,,,
cobra_helicopter_crash_dist,1,explosions/exp_metal_armor_dist05.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,cobra_helicopter_crash_close,,100,,,0.6,,,,,
cobra_helicopter_crash_dist,2,explosions/exp_metal_armor_dist06.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,cobra_helicopter_crash_close,,100,,,0.6,,,,,
cobra_helicopter_crash_dist,3,explosions/exp_metal_armor_dist08.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,cobra_helicopter_crash_close,,100,,,0.6,,,,,
cobra_helicopter_crash_close,1,explosions/exp_metal_armor_veh02.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,cobra_helicopter_crash_detail,,,,,0.8
cobra_helicopter_crash_close,2,explosions/exp_metal_armor_veh03.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,cobra_helicopter_crash_detail,,,,,0.8
cobra_helicopter_crash_close,3,explosions/exp_metal_armor_veh08.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,cobra_helicopter_crash_detail,,,,,0.8
cobra_helicopter_crash_detail,1,explosions/exp_metal_armor_detail01.wav,0.9,0.95,explosion,0.9,1.1,50,2500,auto2,,,,0.85,all_mp,,,,,1000,,,
cobra_helicopter_crash_detail,2,explosions/exp_metal_armor_detail02.wav,0.9,0.95,explosion,0.9,1.1,50,2500,auto2,,,,0.85,all_mp,,,,,1000,,,

hind_helicopter_hit,,explosions/expl_heli_hit1.wav,0.9,1,explosion,0.95,1.05,500,8000,weapon,,,,0.85,all_mp,,,hind_helicopter_hit_2,,,,,0.3
hind_helicopter_hit_2,1,vehicles/veh_helicopter_hit1.wav,0.8,0.9,explosion,0.9,1,350,8000,effects2,,,,0.85,all_mp,,,,,200,,,0.3
hind_helicopter_hit_2,2,vehicles/veh_helicopter_hit2.wav,0.8,0.9,explosion,0.9,1,350,8000,effects2,,,,0.85,all_mp,,,,,200,,,0.3
hind_helicopter_secondary_exp,1,explosions/exp_metal_armor_dist05.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,hind_helicopter_secondary_exp_close,,,,,0.6
hind_helicopter_secondary_exp,2,explosions/exp_metal_armor_dist06.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,hind_helicopter_secondary_exp_close,,,,,0.6
hind_helicopter_secondary_exp,3,explosions/exp_metal_armor_dist08.wav,0.8,0.9,explosion,0.9,1.1,500,8000,auto2,streamed,,,0.85,all_mp,,,hind_helicopter_secondary_exp_close,,,,,0.6
hind_helicopter_secondary_exp_close,1,explosions/exp_metal_armor_veh02.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,hind_helicopter_secondary_exp_boom,,100,,,0.8
hind_helicopter_secondary_exp_close,2,explosions/exp_metal_armor_veh03.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,hind_helicopter_secondary_exp_boom,,100,,,0.8
hind_helicopter_secondary_exp_close,3,explosions/exp_metal_armor_veh08.wav,0.85,0.95,explosion,0.9,1,200,5500,weapon,,,,0.85,all_mp,,,hind_helicopter_secondary_exp_boom,,100,,,0.8
hind_helicopter_secondary_exp_boom,1,weapons/grenade/weap_expl_flash_bang1.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8
hind_helicopter_secondary_exp_boom,2,weapons/grenade/weap_expl_flash_bang2.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8,,,,,
hind_helicopter_secondary_exp_boom,3,weapons/grenade/weap_expl_flash_bang3.wav,0.9,0.95,explosion,1.3,1.4,50,3000,auto,,,,0.85,all_mp,,,,,,,,0.8,,,,,
hind_helicopter_damaged,,null.wav,0.1,0.1,explosion,1,1,500,8000,auto2,,,,0.85,all_mp,,,,,,,,,,,,,
hind_helicopter_dying_loop,,explosions/helicopter_spindown_mp1.wav,0.6,0.8,max,0.95,1,450,4500,voice,,,looping,0.85,all_mp,,,hind_helicopter_dying_layer,,,,,0.6,,,,,
hind_helicopter_dying_layer,,vehicles/veh_helicopter_damaged1.wav,1,1,vehicle,1,1,500,8000,vehicle,streamed,,looping,0.85,all_mp,,,,,,,,0.5,,,750,4000,0.65
hind_helicopter_crash,,explosions/expl_heli_crash_big1.wav,1,1,explosion,1,1,1000,8000,effects1,,,,0.85,all_mp,,,hind_helicopter_crash_dist,,,,,0.9,,,,,
hind_helicopter_crash_dist,1,explosions/exp_metal_armor_dist05.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,hind_helicopter_crash_close,,100,,,0.6,,,,,
hind_helicopter_crash_dist,2,explosions/exp_metal_armor_dist06.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,hind_helicopter_crash_close,,100,,,0.6,,,,,
hind_helicopter_crash_dist,3,explosions/exp_metal_armor_dist08.wav,0.95,1,explosion,0.9,1.05,850,8000,voice,streamed,,,0.85,all_mp,,,hind_helicopter_crash_close,,100,,,0.6,,,,,
hind_helicopter_crash_close,1,explosions/exp_metal_armor_veh02.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,hind_helicopter_crash_detail,,,,,0.8,,,,,
hind_helicopter_crash_close,2,explosions/exp_metal_armor_veh03.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,hind_helicopter_crash_detail,,,,,0.8,,,,,
hind_helicopter_crash_close,3,explosions/exp_metal_armor_veh08.wav,0.85,0.95,explosion,1,1.1,650,4000,weapon,,,,0.85,all_mp,,,hind_helicopter_crash_detail,,,,,0.8,,,,,
hind_helicopter_crash_detail,1,explosions/exp_metal_armor_detail01.wav,0.9,0.95,explosion,0.9,1.1,50,2500,auto2,,,,0.85,all_mp,,,,,1000,,,,,,,,
hind_helicopter_crash_detail,2,explosions/exp_metal_armor_detail02.wav,0.9,0.95,explosion,0.9,1.1,50,2500,auto2,,,,0.85,all_mp,,,,,1000,,,,,,,,


#mp_nuke_location_uncovered,,misc/stv_flag_stolen.wav,1,1,,1,1,,,auto2d,streamed,,,,all_mp
#mp_nuke_location_compromised,,misc/stv_enemy_flag_stolen.wav,1,1,,1,1,,,auto2d,streamed,,,,all_mp

mp_war_objective_taken,,misc/stv_flag_stolen.wav,1,1,,1,1,,,auto2d,streamed,,,,all_mp
mp_war_objective_lost,,misc/stv_enemy_flag_stolen.wav,1,1,,1,1,,,auto2d,streamed,,,,all_mp

#mp_nuke_explo_close,1,explosions/mortar_dirt01.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_close,2,explosions/mortar_dirt02.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_close,3,explosions/mortar_dirt03.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_close,4,explosions/mortar_dirt04.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_close,5,explosions/mortar_dirt05.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_close,6,explosions/mortar_dirt06.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_distant,1,explosions/explo_distant01.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_distant,2,explosions/explo_distant02.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_distant,3,explosions/explo_distant03.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_explo_distant,4,explosions/explo_distant07.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_aftershock,1,explosions/artillery_incoming01.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_aftershock,2,explosions/artillery_incoming02.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_aftershock,3,explosions/artillery_incoming03.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_aftershock,4,explosions/artillery_incoming04.wav,1,,,,,500000,,,streamed,,,0.5,all_mp
#mp_nuke_aftershock,5,explosions/artillery_incoming05.wav,1,,,,,500000,,,streamed,,,0.5,all_mp

"# it would be nice to have a ""distant artillery barrage"" sound with more shots; right now I'm playing it twice in a row to get enough",,,,,,,,,,,,,,,
distant_artillery_barrage,1,explosions/cannon_sequence_hvy1_filt.wav,1,1,explosion,1,1.2,1,500000,auto,streamed,,,0.7,all_mp
distant_artillery_barrage,2,explosions/cannon_sequence_hvy2_filt.wav,1,1,explosion,1,1.2,1,500000,auto,streamed,,,0.7,all_mp
distant_artillery_barrage,3,explosions/cannon_sequence_hvy3_filt.wav,1,1,explosion,1,1.2,1,500000,auto,streamed,,,0.7,all_mp
fast_artillery_round,1,explosions/artillery_incoming01.wav,0.7,0.8,explosion,0.8,1.2,50,15000,auto,streamed,,,0.5,all_mp
fast_artillery_round,2,explosions/artillery_incoming02.wav,0.7,0.8,explosion,0.8,1.2,50,15000,auto,streamed,,,0.5,all_mp
fast_artillery_round,3,explosions/artillery_incoming03.wav,0.7,0.8,explosion,0.8,1.2,50,15000,auto,streamed,,,0.5,all_mp
fast_artillery_round,4,explosions/artillery_incoming04.wav,0.7,0.8,explosion,0.8,1.2,50,15000,auto,streamed,,,0.5,all_mp
fast_artillery_round,5,explosions/artillery_incoming05.wav,0.7,0.8,explosion,0.8,1.2,50,15000,auto,streamed,,,0.5,all_mp
artillery_impact,1,explosions/mortar_dirt01.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp
artillery_impact,2,explosions/mortar_dirt02.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp,,,,,,,,,
artillery_impact,3,explosions/mortar_dirt03.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp,,,,,,,,,
artillery_impact,4,explosions/mortar_dirt04.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp,,,,,,,,,
artillery_impact,5,explosions/mortar_dirt05.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp,,,,,,,,,
artillery_impact,6,explosions/mortar_dirt06.wav,0.75,0.85,explosion,0.7,0.9,50,15000,auto,streamed,,,0.5,all_mp,,,,,,,,,


#Rem'd lines below moved to code.csv to load quicker,,,,,,,,,,,,,,,,,,,,,,,,

# Marine Squad Leader,,,,,,,,,,,,,,,,,,,,,,,,
#US_1mc_boost,1,voiceovers/US/mp/US_1mc_boost_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_airstrike,1,voiceovers/US/mp/US_1mc_airstrike_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_attack,1,voiceovers/US/mp/US_1mc_attack_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_bomb_defused,1,voiceovers/US/mp/US_1mc_bomb_defused_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_bomb_lost,1,voiceovers/US/mp/US_1mc_bomb_lost_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_bomb_lost,2,voiceovers/US/mp/US_1mc_lost_bomb_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_bomb_planted,1,voiceovers/US/mp/US_1mc_bomb_planted_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_bomb_taken,1,voiceovers/US/mp/US_1mc_bomb_taken_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_boost,1,voiceovers/US/mp/US_1mc_boost_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_a,1,voiceovers/US/mp/US_1mc_secured_alpha_03_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_a,2,voiceovers/US/mp/US_1mc_secured_alpha_04_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_b,1,voiceovers/US/mp/US_1mc_secured_bravo_03_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_b,2,voiceovers/US/mp/US_1mc_secured_bravo_04_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_c,1,voiceovers/US/mp/US_1mc_secured_charlie_03_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_c,2,voiceovers/US/mp/US_1mc_secured_charlie_04_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_obj,1,voiceovers/US/mp/US_1mc_capture_objective_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capture_objs,1,voiceovers/US/mp/US_1mc_capture_objectives_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_captureflag,1,voiceovers/US/mp/US_1mc_type_captureflag_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capturehold,1,voiceovers/US/mp/US_1mc_title_capture_hold_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capturing_a,1,voiceovers/US/mp/US_1mc_securing_alpha_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capturing_a,2,voiceovers/US/mp/US_1mc_securing_alpha_02_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
US_1mc_capturing_b,1,voiceovers/US/mp/US_1mc_securing_bravo_01_R.wav,0.7,0.7,,,,360,600,announcer,streamed,,,master,all_mp,,,,,,radio,nowetlevel,,0.1
